N34,N47,N70,N73,N74,N83,N178,N208,N225,N248,N249,N264,N276,N289,N314,N320,N327,N337,N342,N349,N387,N388,N406,N458,N502,N522,N539,N556,N562,N563,N611,N614,N619,N629,N639,N676,N682,N688,N701,N702,N755,N778,N780,N785,N813,N817,N835,N860,N861,N886,N896,N898,N899,N900,N906
0.7044,0.682,0.284,0.11880000000000002,1.6619999999999997,0.052000000000000005,0.729,1.1691999999999998,0.9710000000000001,1.2558,0.562,0.6508,0.43739999999999996,0.6854,0.396,0.86,1.1478000000000002,0.762,0.053000000000000005,0.693,0.469,0.054000000000000006,1.1258000000000001,0.469,0.164,0.645,0.3742,0.028000000000000004,1.5318,0.053000000000000005,0.21800000000000003,1.4253999999999998,0.6354,0.8206000000000001,0.34259999999999996,0.694,0.344,0.421,0.329,0.2142,0.09559999999999999,0.567,0.35,1.9392,0.859,0.281,0.152,0.321,0.5,0.409,0.053000000000000005,0.052000000000000005,0.2859999999999999,0.39859999999999995,0.20660000000000003
0.506,0.898,0.4079999999999999,0.048,1.794,0.052000000000000005,0.7368,0.5640000000000001,0.891,1.5013999999999998,1.5742,0.8942,0.5409999999999999,0.742,0.552,0.8475999999999999,0.7370000000000001,0.9283999999999999,0.053000000000000005,0.633,0.469,0.054000000000000006,0.5786,0.529,0.05,0.645,0.35500000000000004,0.028000000000000004,0.374,0.053000000000000005,0.17200000000000001,0.281,0.67,0.745,0.29300000000000004,0.683,0.2488,0.385,0.476,0.043,0.161,0.5406000000000001,0.354,0.7962,0.7909999999999999,0.34900000000000003,0.152,0.24,0.5,0.42300000000000004,0.053000000000000005,0.052000000000000005,0.277,0.41200000000000003,0.2404
0.48319999999999996,0.9132,1.7638000000000003,0.048,1.5879999999999999,0.052000000000000005,0.742,0.5284,0.7348000000000001,0.628,0.4069999999999999,0.583,0.469,0.682,0.676,0.7728,0.6154000000000001,0.9989999999999999,0.053000000000000005,1.5202000000000002,0.46719999999999995,0.054000000000000006,0.4361999999999999,0.529,0.05,0.597,0.7724,0.028000000000000004,0.272,0.053000000000000005,0.16360000000000002,0.28900000000000003,0.673,1.8392,0.30419999999999997,0.7268000000000001,0.271,0.363,0.492,0.043,0.161,0.526,0.354,0.8972,0.777,0.5666,0.152,0.359,1.6694,0.5602,0.053000000000000005,0.052000000000000005,0.38380000000000003,0.37720000000000004,0.41859999999999997
0.42000000000000004,0.9269999999999999,0.568,0.1554,1.4198,0.052000000000000005,0.5682,0.4600000000000001,0.883,0.7296000000000001,0.4069999999999999,0.5178,0.5289999999999999,0.682,0.692,0.717,0.571,1.0741999999999998,0.053000000000000005,1.9330000000000003,0.47400000000000003,0.054000000000000006,0.37459999999999993,0.5609999999999999,0.05,0.569,1.2566000000000002,0.0708,0.22399999999999998,0.053000000000000005,0.18600000000000003,0.269,0.4,0.6828000000000001,0.4648,0.7378,0.32860000000000006,0.37099999999999994,0.4600000000000001,0.043,0.161,0.52,0.3404,0.924,0.757,0.673,0.21680000000000002,0.359,0.5184,0.621,0.053000000000000005,0.052000000000000005,0.362,0.375,0.457
0.36,0.8470000000000001,0.6660000000000001,0.227,0.7366000000000001,0.052000000000000005,1.6488,0.4600000000000001,0.8634000000000001,0.6980000000000001,0.4069999999999999,0.711,0.469,0.5852,0.6880000000000001,0.7534000000000001,0.575,0.8009999999999999,0.053000000000000005,0.906,0.366,0.054000000000000006,0.457,0.5529999999999999,0.05,0.5882,0.6684000000000001,0.242,1.2247999999999999,0.053000000000000005,0.053000000000000005,0.8612,0.43200000000000005,0.40099999999999997,3.465,0.8370000000000001,0.3854,0.389,0.556,0.043,0.0738,0.52,0.3336,0.96,0.605,1.0708,0.233,0.36619999999999997,0.51,0.7030000000000001,0.053000000000000005,0.052000000000000005,0.4976,0.41100000000000003,0.529
0.32,0.8309999999999998,0.6035999999999999,0.227,0.546,0.23759999999999998,0.9702,0.30199999999999994,0.5378000000000001,0.773,0.41739999999999994,0.711,0.5464,0.55,1.655,0.776,0.5630000000000001,0.805,0.053000000000000005,0.893,0.3194,0.0964,0.4258,0.549,0.05,0.639,0.68,0.242,0.6026,0.053000000000000005,0.053000000000000005,3.2512,0.5384,0.32200000000000006,3.465,0.7482,0.356,0.47939999999999994,0.48719999999999997,0.043,0.052000000000000005,0.4988,0.386,0.8364,0.6426000000000001,0.9530000000000001,0.233,0.371,0.7216,0.665,0.053000000000000005,0.052000000000000005,0.5594,0.43499999999999994,0.46299999999999997
0.332,0.9648,0.561,0.508,0.56,0.284,0.8764,0.37439999999999996,0.491,0.8425999999999998,0.39540000000000003,0.693,1.0404000000000002,0.049,1.138,0.8146000000000001,0.5630000000000001,0.8664,0.053000000000000005,0.8886,0.4800000000000001,0.16,0.433,0.5662,0.05,0.639,0.051000000000000004,0.1564,0.6174000000000002,0.053000000000000005,0.053000000000000005,3.5370000000000004,0.5098,0.045,3.465,0.05500000000000001,0.045,0.6726,0.653,0.043,0.052000000000000005,0.42699999999999994,0.2076,0.645,2.8808,0.8618,0.233,0.31339999999999996,0.7242,0.5588,0.053000000000000005,0.18,0.551,0.43499999999999994,0.26280000000000003
0.38,1.2236,0.522,0.6912,0.56,0.284,0.7297999999999999,0.472,0.5042000000000001,3.3579999999999997,0.404,0.6652,0.8198000000000001,0.09780000000000003,0.611,0.807,0.5828,0.9908000000000001,0.0834,2.2078,0.5056,0.16,0.385,0.549,0.05,0.7686,0.051000000000000004,0.028000000000000004,0.528,0.1766,0.053000000000000005,3.7410000000000005,0.525,0.045,3.4943999999999997,0.05500000000000001,0.045,0.7902000000000001,0.588,0.043,0.1276,0.44299999999999995,0.341,0.8010000000000002,3.4934,2.3384,0.15780000000000002,0.311,0.699,0.5946,0.053000000000000005,0.21200000000000002,0.551,0.5708,0.2604
0.272,1.238,0.5499999999999999,0.8368,0.6200000000000001,0.284,0.759,0.201,0.48460000000000003,4.5606,0.42400000000000004,0.37,0.517,0.171,0.611,0.735,0.71,1.036,0.205,3.8424,0.40459999999999996,0.16,0.39459999999999995,0.6010000000000001,0.05,0.893,0.051000000000000004,0.028000000000000004,0.567,0.259,0.053000000000000005,0.4372,0.541,0.045,0.043,0.05500000000000001,0.045,0.969,0.4779999999999999,0.043,0.24100000000000002,0.46699999999999997,0.49399999999999994,0.029000000000000005,3.505,0.929,0.319,0.299,0.689,0.8907999999999999,0.053000000000000005,0.2828,0.5208,0.9480000000000001,1.1492
0.276,0.8694,0.544,0.885,0.66,0.19119999999999998,0.716,0.201,1.7854000000000003,3.2660000000000005,0.41600000000000004,0.3336,1.759,0.171,0.647,0.791,0.622,0.906,0.387,3.7774,0.607,0.0752,0.517,0.624,0.05,0.8110000000000002,0.2238,0.028000000000000004,0.518,0.259,0.053000000000000005,0.534,0.565,0.045,0.043,0.05500000000000001,0.045,0.9486000000000001,0.46719999999999995,0.043,0.24100000000000002,0.46699999999999997,0.49640000000000006,0.029000000000000005,3.469,0.9603999999999999,0.44299999999999995,0.2542,0.5682,0.638,0.152,0.229,0.379,1.008,2.486
0.6759999999999999,0.8058,0.5923999999999999,0.749,0.5928000000000001,0.052000000000000005,0.716,0.16940000000000002,0.745,1.2067999999999999,0.46699999999999997,0.3168,0.505,0.171,0.781,0.7243999999999999,0.5980000000000001,0.8404,0.387,3.6088,0.08399999999999999,0.2116,0.625,0.6256,0.088,0.8710000000000001,0.267,0.028000000000000004,0.387,0.09419999999999999,0.053000000000000005,0.42780000000000007,1.2597999999999998,0.045,0.043,0.23399999999999999,0.045,0.052000000000000005,0.469,0.043,0.24100000000000002,0.46299999999999997,0.5316,0.029000000000000005,1.1256,0.9875999999999999,0.499,0.3296,0.46299999999999997,0.62,0.152,0.229,0.45600000000000007,1.068,2.5100000000000002
0.6168,0.6859999999999999,2.0782,0.5424,0.6168000000000001,0.052000000000000005,0.7108000000000001,0.043,0.6613999999999999,0.688,0.505,0.3244,0.5690000000000001,0.07339999999999999,0.761,0.708,0.552,0.9219999999999999,0.3566,2.3891999999999998,0.045,0.251,0.8573999999999999,0.617,0.343,0.8309999999999998,0.267,0.028000000000000004,0.2646,0.053000000000000005,0.053000000000000005,0.28500000000000003,0.8423999999999999,0.045,0.043,0.266,0.045,0.052000000000000005,0.508,0.043,0.2846,0.46699999999999997,0.646,0.029000000000000005,0.5102,0.32599999999999996,0.41899999999999993,0.3224,0.5292,0.516,0.152,0.229,0.528,1.0615999999999999,2.0404000000000004
0.39239999999999997,0.7060000000000001,3.094,0.45999999999999996,0.7,0.052000000000000005,0.7966,0.043,0.1634,0.6777999999999998,0.513,0.312,0.5814,0.049,0.761,0.7360000000000001,0.5964,0.9129999999999999,0.23499999999999996,0.5209999999999999,0.045,0.251,0.9549999999999998,0.533,0.343,0.034,0.267,0.028000000000000004,0.42780000000000007,0.053000000000000005,0.053000000000000005,0.1044,0.05700000000000001,0.045,0.09020000000000002,0.274,0.045,0.22800000000000004,0.534,0.043,0.161,0.5342,0.536,0.029000000000000005,0.4798,0.43099999999999994,0.41899999999999993,0.365,0.526,0.5619999999999999,0.11240000000000001,0.229,0.047,1.2919999999999998,0.377
0.534,0.8008,3.07,0.544,0.82,0.052000000000000005,0.7502000000000001,0.043,0.41059999999999997,0.861,0.5162000000000001,0.304,0.564,0.049,0.7537999999999998,0.7674000000000001,0.681,0.865,0.12580000000000002,0.3922,0.045,0.251,0.9452,0.517,0.343,0.034,0.18060000000000004,0.028000000000000004,0.6122000000000001,0.053000000000000005,0.053000000000000005,0.05600000000000001,0.05700000000000001,0.045,0.161,0.44420000000000004,0.045,0.22800000000000004,0.534,0.043,0.161,0.6690000000000002,0.544,0.029000000000000005,0.5534,0.43579999999999997,0.41899999999999993,0.3568,2.126,0.47400000000000003,0.053000000000000005,0.052000000000000005,0.047,1.0752000000000002,0.40099999999999997
0.554,0.9288000000000001,2.0408,0.476,0.8934000000000001,0.052000000000000005,0.765,0.043,0.45499999999999996,0.825,0.507,0.259,0.532,0.049,0.752,1.4014,0.681,0.9816,0.053000000000000005,0.38,0.045,0.17220000000000002,0.8859999999999999,0.6866000000000001,0.3018,0.034,0.051000000000000004,0.028000000000000004,0.6729999999999999,0.053000000000000005,0.053000000000000005,0.05600000000000001,0.12300000000000003,0.1498,0.161,0.717,0.045,0.22800000000000004,0.5968,0.2178,0.161,1.4414,0.6240000000000001,0.029000000000000005,0.5549999999999999,0.4166,0.41899999999999993,0.196,3.1060000000000003,0.458,0.053000000000000005,0.052000000000000005,0.047,1.1381999999999999,0.174
0.542,0.7550000000000001,0.551,0.35419999999999996,0.849,0.052000000000000005,2.5402,0.043,0.45499999999999996,0.7819999999999999,0.5018,0.47240000000000004,0.8096,0.049,0.752,1.0406,0.661,1.02,0.053000000000000005,0.36800000000000005,0.045,0.054000000000000006,0.7698,0.729,0.088,0.034,0.155,0.028000000000000004,0.646,0.053000000000000005,0.053000000000000005,0.05600000000000001,0.32139999999999996,0.176,0.161,0.6910000000000001,0.045,0.22800000000000004,0.647,0.389,0.18899999999999997,0.8408000000000001,0.644,0.029000000000000005,1.6834,0.3614,0.657,0.21200000000000002,3.082,0.47459999999999997,0.053000000000000005,0.052000000000000005,0.047,0.875,0.1264
0.544,0.7200000000000001,0.5094000000000001,0.048,0.716,0.052000000000000005,2.8688,0.043,0.3506,0.6096,0.46900000000000003,0.6494,1.1052000000000002,0.17779999999999999,0.692,0.62,0.661,0.9399999999999998,0.053000000000000005,0.34,0.045,0.054000000000000006,0.5922,0.789,0.10640000000000001,0.034,0.155,0.028000000000000004,0.4972,0.053000000000000005,0.098,0.05600000000000001,0.36,0.176,0.06659999999999999,0.7812,0.045,0.12240000000000002,0.57,0.389,0.196,0.392,0.604,0.029000000000000005,4.5114,1.8427999999999998,0.577,0.236,3.082,0.54,0.053000000000000005,0.052000000000000005,0.047,1.179,0.05500000000000001
0.40800000000000003,0.7,0.48,0.1554,0.66,0.052000000000000005,9.938799999999999,0.179,0.1922,0.617,0.5258,1.0102,0.44200000000000006,0.21000000000000002,0.8619999999999999,0.6104,0.4600000000000001,1.0848,0.053000000000000005,0.37300000000000005,0.045,0.0752,0.565,0.577,0.191,0.034,0.155,0.028000000000000004,0.8026,0.053000000000000005,0.9132,0.05600000000000001,0.36,0.1498,0.043,0.9198000000000001,0.045,0.052000000000000005,0.57,0.3362,0.196,0.45200000000000007,0.544,0.029000000000000005,3.2919999999999994,3.4327999999999994,0.6372,0.236,3.0244,0.534,0.053000000000000005,0.052000000000000005,0.047,1.0695999999999999,0.05500000000000001
0.2932,0.7968,0.43999999999999995,0.227,0.542,0.19119999999999998,1.4816,0.213,0.059,0.665,0.6336,0.7256,0.406,0.21000000000000002,0.8632,0.5294000000000001,0.46799999999999997,1.0244,0.053000000000000005,0.34,0.045,0.16,0.5509999999999999,0.5980000000000001,0.191,0.034,0.11340000000000001,0.028000000000000004,1.2278,0.053000000000000005,1.592,0.05600000000000001,0.05700000000000001,0.045,0.043,0.8539999999999999,0.045,0.052000000000000005,0.57,0.257,0.196,0.4149999999999999,0.5266,0.029000000000000005,3.465,0.242,0.644,0.21999999999999997,2.4174,0.5952000000000001,0.053000000000000005,0.052000000000000005,0.1214,1.084,0.05500000000000001
0.45360000000000006,0.873,0.39999999999999997,0.227,0.538,0.284,0.5734,0.213,0.059,0.7969999999999999,0.45600000000000007,0.732,0.406,0.21000000000000002,0.8382,0.5264,0.43600000000000005,0.9730000000000001,0.053000000000000005,0.376,0.16199999999999998,0.16,0.647,0.672,0.191,0.034,0.051000000000000004,0.028000000000000004,0.735,0.053000000000000005,1.5776,0.05600000000000001,0.05700000000000001,0.045,0.0776,0.9162000000000001,0.045,0.052000000000000005,0.5549999999999999,0.08579999999999999,0.0808,0.46299999999999997,0.517,0.029000000000000005,2.3552,0.242,0.7567999999999999,0.17200000000000001,0.3548,0.5424,0.053000000000000005,0.052000000000000005,0.233,0.9394,0.05500000000000001
0.332,0.873,0.526,0.227,0.502,0.284,0.679,0.043,0.059,0.7607999999999999,0.049,0.5920000000000001,0.406,0.0812,0.769,0.169,0.4600000000000001,0.27,0.11379999999999998,0.051000000000000004,0.24,0.16,0.619,0.054000000000000006,0.1346,0.034,0.051000000000000004,0.028000000000000004,0.7684,0.053000000000000005,1.556,0.05600000000000001,0.05700000000000001,0.045,0.21600000000000003,0.833,0.045,0.052000000000000005,0.495,0.043,0.052000000000000005,0.054000000000000006,0.5289999999999999,0.0688,0.7510000000000001,0.2476,0.772,0.046,0.434,0.4976000000000001,0.053000000000000005,0.052000000000000005,0.233,0.8800000000000001,0.26
0.356,1.0238,0.55,0.21480000000000002,0.4756,0.284,0.7629999999999999,0.043,0.059,0.6748,0.049,0.5900000000000001,0.4024,0.049,0.729,0.19519999999999998,0.475,0.18160000000000004,0.205,0.051000000000000004,0.24,0.0964,4.6446,0.1,0.05,0.20800000000000002,0.051000000000000004,0.028000000000000004,0.7522,0.053000000000000005,1.568,0.05600000000000001,0.05700000000000001,0.1914,0.21600000000000003,0.8046,0.045,0.08120000000000001,0.495,0.043,0.052000000000000005,0.054000000000000006,0.5374000000000001,0.2488,0.773,0.2586,0.629,0.046,0.398,0.5154,0.053000000000000005,0.052000000000000005,0.233,0.7896,0.26
0.3104,1.13,1.2972000000000001,0.166,0.526,0.23759999999999998,0.646,0.43620000000000003,0.059,0.05700000000000001,0.049,0.43899999999999995,0.05600000000000001,0.049,0.661,0.3,0.583,0.049,0.205,0.171,0.24,0.054000000000000006,0.523,0.169,0.05,0.20800000000000002,0.1806,0.028000000000000004,0.8640000000000001,0.053000000000000005,1.656,0.05600000000000001,0.05700000000000001,0.22800000000000004,0.21600000000000003,0.8542,0.045,0.198,0.5710000000000001,0.043,0.052000000000000005,0.054000000000000006,0.5014000000000001,0.332,0.9154,0.333,0.661,0.0676,0.398,0.052000000000000005,0.053000000000000005,0.229,0.233,0.731,0.26
0.6588,1.1194000000000002,0.9386000000000001,0.166,0.446,0.052000000000000005,0.67,1.0156,0.059,0.05700000000000001,0.049,0.42699999999999994,0.05600000000000001,0.049,0.5482000000000001,0.2298,0.595,0.049,0.205,0.171,0.20099999999999998,0.054000000000000006,0.46719999999999995,0.169,0.05,0.20800000000000002,0.267,0.028000000000000004,0.8943999999999999,0.053000000000000005,0.8144,0.05600000000000001,0.05700000000000001,0.22800000000000004,0.21600000000000003,0.8834,0.045,0.198,0.595,0.043,0.052000000000000005,0.054000000000000006,0.6013999999999999,0.332,0.9490000000000001,0.333,0.6674,0.154,0.379,0.052000000000000005,0.053000000000000005,0.389,0.047,0.7274,0.26
0.036,1.1836,0.6910000000000001,0.166,0.43479999999999996,0.052000000000000005,0.6868000000000001,0.33,0.059,0.05700000000000001,0.049,0.39099999999999996,0.05600000000000001,0.049,0.5105999999999999,0.183,0.579,0.049,0.14420000000000002,0.171,0.045,0.054000000000000006,0.49399999999999994,0.169,0.05,0.20800000000000002,0.267,0.028000000000000004,1.012,0.2178,0.331,0.05600000000000001,0.05700000000000001,0.22800000000000004,0.07759999999999999,0.05500000000000001,0.045,0.198,0.048,0.043,0.052000000000000005,0.054000000000000006,0.05,0.332,0.961,0.23700000000000002,0.517,0.154,0.525,0.052000000000000005,0.11240000000000001,0.389,0.28500000000000003,0.716,0.13700000000000004
0.0672,1.1354,1.5706,0.20500000000000002,0.39,0.052000000000000005,0.6884,0.462,0.233,0.05700000000000001,0.13240000000000002,0.2942,0.05600000000000001,0.049,0.461,0.1568,0.5182,0.049,0.19859999999999997,0.29660000000000003,0.045,0.0934,0.514,0.077,0.05,0.1036,0.267,0.028000000000000004,1.1620000000000001,0.259,0.368,0.233,0.05700000000000001,0.15480000000000002,0.043,0.05500000000000001,0.045,0.1688,0.048,0.175,0.13920000000000002,0.054000000000000006,0.05,0.11040000000000001,0.8889999999999999,0.07379999999999999,0.47700000000000004,0.154,0.527,0.052000000000000005,0.152,0.35700000000000004,0.28400000000000003,0.672,0.15019999999999997
0.192,1.0208,1.1445999999999998,0.231,0.47000000000000003,0.052000000000000005,0.05500000000000001,2.2182000000000004,0.233,0.05700000000000001,0.188,0.191,0.05600000000000001,0.09780000000000003,0.461,0.052000000000000005,0.624,0.049,0.23499999999999996,0.268,0.045,0.251,0.454,0.054000000000000006,0.05,0.034,0.2238,0.1992,0.9852000000000001,0.259,0.361,0.233,0.05700000000000001,0.045,0.043,0.05500000000000001,0.045,0.052000000000000005,0.048,0.175,0.35,0.054000000000000006,0.05,0.029000000000000005,0.7931999999999999,0.049,0.417,0.08919999999999999,0.256,0.052000000000000005,0.152,0.12280000000000002,0.047,0.768,0.174
0.192,1.1098000000000001,1.8058,0.231,0.398,0.052000000000000005,0.05500000000000001,4.4256,0.233,0.05700000000000001,0.188,0.191,0.05600000000000001,0.171,0.5738,0.052000000000000005,0.604,0.21000000000000002,0.23499999999999996,0.268,0.045,0.251,0.414,0.054000000000000006,0.202,0.034,0.051000000000000004,0.242,0.9890000000000001,0.053000000000000005,0.2952,0.269,0.05700000000000001,0.045,0.043,0.05500000000000001,0.045,0.052000000000000005,0.048,0.175,0.35,0.054000000000000006,0.05,0.029000000000000005,0.57,0.049,0.437,0.046,0.256,0.052000000000000005,0.152,0.052000000000000005,0.047,0.78,0.174
0.192,1.2137999999999998,0.506,0.0846,0.558,0.052000000000000005,0.05500000000000001,3.3549999999999995,0.45499999999999996,0.1466,0.188,0.291,0.05600000000000001,0.171,0.053000000000000005,0.052000000000000005,0.24900000000000003,0.21000000000000002,0.23499999999999996,0.268,0.045,0.251,0.3634,0.054000000000000006,0.24,0.034,0.051000000000000004,0.242,1.0130000000000001,0.053000000000000005,0.314,0.413,0.05700000000000001,0.045,0.043,0.05500000000000001,0.045,0.052000000000000005,0.048,0.1222,0.3282,0.054000000000000006,0.05,0.029000000000000005,0.634,0.049,0.44299999999999995,0.046,0.0944,0.052000000000000005,0.053000000000000005,0.052000000000000005,0.047,0.048,0.1502
0.192,1.9769999999999999,0.605,0.048,0.558,0.052000000000000005,0.05500000000000001,3.3950000000000005,0.281,0.169,0.1046,0.35619999999999996,0.05600000000000001,0.171,0.053000000000000005,0.052000000000000005,0.24900000000000003,0.21000000000000002,0.1622,0.18120000000000003,0.045,0.251,0.33499999999999996,0.054000000000000006,0.24,0.034,0.155,0.028000000000000004,0.8230000000000001,0.053000000000000005,0.314,0.30679999999999996,0.1342,0.1236,0.043,0.05500000000000001,0.045,0.1224,0.048,0.043,0.24100000000000002,0.054000000000000006,0.05,0.029000000000000005,0.646,0.049,0.489,0.046,0.054000000000000006,0.2892,0.053000000000000005,0.052000000000000005,0.047,0.048,0.05500000000000001
0.0672,1.4860000000000002,0.613,0.048,0.47359999999999997,0.052000000000000005,0.05500000000000001,3.3950000000000005,0.281,0.169,0.049,0.41800000000000004,0.05600000000000001,0.07339999999999999,0.053000000000000005,0.052000000000000005,0.08819999999999999,0.21000000000000002,0.053000000000000005,0.051000000000000004,0.045,0.0934,1.4012,0.054000000000000006,0.24,0.034,0.155,0.028000000000000004,0.9129999999999999,0.053000000000000005,0.3174,0.236,0.25,0.176,0.043,0.05500000000000001,0.045,0.22800000000000004,0.048,0.043,0.27159999999999995,0.054000000000000006,0.05,0.029000000000000005,0.658,0.049,0.479,0.046,0.054000000000000006,0.31,0.053000000000000005,0.2178,0.047,0.048,0.05500000000000001
